STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",4/21/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",4/30/2021,,,0.04,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/3/2021,,,0.03,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/4/2021,,,0.07,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/5/2021,,,0.35,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/7/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/12/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/13/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/14/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/15/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/17/2021,,,0.02,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/18/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/19/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/20/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/24/2021,,,0.04,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/25/2021,,,0.51,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",5/26/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/1/2021,6,1.96,,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/3/2021,,,0.04,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/5/2021,2,0.18,,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/7/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/8/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/9/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/10/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/11/2021,,,0.87,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/12/2021,,,1.31,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/14/2021,,,0.03,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/15/2021,,,1.35,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/16/2021,,,0.01,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/21/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/22/2021,,,0.04,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/23/2021,,,0.37,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/29/2021,5,0.05,,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",6/30/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/1/2021,,,0.45,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/2/2021,,,1.59,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/6/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/7/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/9/2021,,,0.4,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/10/2021,,,0.55,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/11/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/12/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/21/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",7/22/2021,,,0.15,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/6/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/11/2021,,,1.07,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/15/2021,,,1.46,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/16/2021,,,0.02,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/17/2021,,,0.87,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/18/2021,,,0.09,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/19/2021,,,0.17,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/20/2021,,,2.14,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/22/2021,,,1.23,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/24/2021,,,0.24,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/26/2021,,,0.1,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",8/28/2021,,,0.88,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",9/7/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",9/8/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",9/9/2021,,,0.13,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",9/21/2021,,,0,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",9/23/2021,,,1.9,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",9/24/2021,,,0.1,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/13/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/14/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/15/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/17/2021,,,0.44,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/18/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/19/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/20/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/21/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/28/2021,7,1.79,,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/29/2021,,,0.2,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/30/2021,,,1.4,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",10/31/2021,,,0.08,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/2/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/6/2021,4,0.12,,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/7/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/8/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/9/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/10/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/11/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/12/2021,,,0.69,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/13/2021,,,0.04,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/14/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/15/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/16/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/17/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/18/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/19/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/20/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/21/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/22/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/23/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/29/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",11/30/2021,,,0,0,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",12/11/2021,,,0.01,,,,,,
US1DCDC0034,"WASHINGTON 1.9 NW, DC US",12/30/2021,,,0.41,,,,,,
